point_id,x_m,y_m,is_fluid,u_cfd_mps,v_cfd_mps,u_ml_mps,v_ml_mps
2005,267.1875,48.4375,1,8,0,7.495873627820398,-0.20392397278202454
2006,270.3125,48.4375,1,8,0,7.482467924350228,-0.18601514470199676
2007,273.4375,48.4375,1,8,0,7.470309000980755,-0.1676581898453795
2008,276.5625,48.4375,1,8,0,7.459426149623373,-0.14889733172430167
2009,279.6875,48.4375,1,8,0,7.4498455880202235,-0.1297777668892337
2010,282.8125,48.4375,1,8,0,7.441590396583369,-0.11034555604654005
2011,285.9375,48.4375,1,8,0,7.43468046279205,-0.09064751309420108
2012,289.0625,48.4375,1,8,0,7.429132433282009,-0.07073109234303376
2013,292.1875,48.4375,1,8,0,7.424959673742284,-0.050644274195099724
2014,295.3125,48.4375,1,8,0,7.422172236716098,-0.03043544955471554
2015,298.4375,48.4375,1,8,0,7.420776837383397,-0.010153303250523512
2016,301.5625,48.4375,1,8,0,7.420776837383397,0.01015330325052336
2017,304.6875,48.4375,1,8,0,7.422172236716098,0.030435449554715752
2018,307.8125,48.4375,1,8,0,7.424959673742284,0.05064427419509957
2019,310.9375,48.4375,1,8,0,7.429132433282009,0.07073109234303325
2020,314.0625,48.4375,1,8,0,7.43468046279205,0.09064751309420092
2021,317.1875,48.4375,1,8,0,7.441590396583369,0.11034555604653991
2022,320.3125,48.4375,1,8,0,7.4498455880202235,0.12977776688923356
2023,323.4375,48.4375,1,8,0,7.459426149623372,0.14889733172430117
2024,326.5625,48.4375,1,8,0,7.470309000980755,0.16765818984537936
2025,329.6875,48.4375,1,8,0,7.482467924350228,0.18601514470199632
2026,332.8125,48.4375,1,8,0,7.495873627820397,0.20392397278202443
2027,335.9375,48.4375,1,8,0,7.510493815877402,0.22134153014998986
2028,339.0625,48.4375,1,8,0,7.526293267207636,0.2382258563845959
2029,342.1875,48.4375,1,8,0,7.543233919548976,0.25453627566505027
2030,345.3125,48.4375,1,8,0,7.561274961386107,0.2702334947626835
2031,348.4375,48.4375,1,8,0,7.580372930269033,0.2852796977017746
2032,351.5625,48.4375,1,8,0,7.600481817517931,0.2996386368615519
2033,354.6875,48.4375,1,8,0,7.621553179062088,0.3132757202998843
2034,357.8125,48.4375,1,8,0,7.643536252145912,0.3261580950883025
2035,360.9375,48.4375,1,8,0,7.666378077620853,0.33825472645757765
2036,364.0625,48.4375,1,8,0,7.6900236275286336,0.3495364725632015
2037,367.1875,48.4375,1,8,0,7.714415937668422,0.3599761546906418
2038,370.3125,48.4375,1,8,0,7.739496244828576,0.36954862273124484
2039,373.4375,48.4375,1,8,0,7.765204128352374,0.3782308157710521
2040,376.5625,48.4375,1,8,0,7.791477655696658,0.38600181764655983
2041,379.6875,48.4375,1,8,0,7.818253531632771,0.3928429073335912
2042,382.8125,48.4375,1,8,0,7.84546725073029,0.3987376040478809
2043,385.9375,48.4375,1,8,0,7.873053252756271,0.4036717069487301
2044,389.0625,48.4375,1,8,0,7.900945080615583,0.40763332935007407
2045,392.1875,48.4375,1,8,0,7.929075540451879,0.4106129273565511
2046,395.3125,48.4375,1,8,0,7.957376863523475,0.4126033228555814
2047,398.4375,48.4375,1,8,0,7.985780869464189,0.41359972081006974
2048,1.5625,51.5625,1,8,0,8.013537737667365,0.43441737196245195
2049,4.6875,51.5625,1,8,0,8.040580599406287,0.4333708224629266
2050,7.8125,51.5625,1,8,0,8.067525698926799,0.4312802446932871
2051,10.9375,51.5625,1,8,0,8.094308123124044,0.4281506750384936
2052,14.0625,51.5625,1,8,0,8.120863350792268,0.4239896529059623
2053,17.1875,51.5625,1,8,0,8.147127408062053,0.41880720256247295
2054,20.3125,51.5625,1,8,0,8.173037022518978,0.4126158089848323
2055,23.4375,51.5625,1,8,0,8.198529775632402,0.4054303877824707
2056,26.5625,51.5625,1,8,0,8.223544253127173,0.3972682492644331
2057,29.6875,51.5625,1,8,0,8.248020192935996,0.38814905673732863
2058,32.8125,51.5625,1,8,0,8.271898630376032,0.3780947791347019
2059,35.9375,51.5625,1,8,0,8.295122040199987,0.36712963809194826
2060,39.0625,51.5625,1,8,0,8.31763447517946,0.35528004959427273
2061,42.1875,51.5625,1,8,0,8.339381700886735,0.34257456033826755
2062,45.3125,51.5625,1,8,0,8.360311326350244,0.3290437789604199
2063,48.4375,51.5625,1,8,0,8.380372930269033,0.3147203022982254
2064,51.5625,51.5625,1,8,0,8.399518182482069,0.2996386368615517
2065,54.6875,51.5625,1,8,0,8.417700960399847,0.2838351157034337
2066,57.8125,51.5625,1,8,0,8.434877460117736,0.2673478108905661
2067,60.9375,51.5625,1,8,0,8.451006301943437,0.2502164417843606
2068,64.0625,51.5625,1,8,0,8.466048630084268,0.23248227935352472
2069,67.1875,51.5625,1,8,0,8.479968206254188,0.2141880467486835
2070,70.3125,51.5625,1,8,0,8.492731496974994,0.19537781637856752
2071,73.4375,51.5625,1,8,0,8.504307754361403,0.17609690373572007
2072,76.5625,51.5625,1,8,0,8.514669090195413,0.15639175822750612
2073,79.6875,51.5625,1,8,0,8.523790543111454,0.13630985127542192
2074,82.8125,51.5625,1,8,0,8.531650138730509,0.11589956195228233
2075,85.9375,51.5625,1,8,0,8.538228942598307,0.09521006043279712
2076,89.0625,51.5625,1,8,0,8.543511105800098,0.07429118953831286
2077,92.1875,51.5625,1,8,0,8.547483903142068,0.053193344661091116
2078,95.3125,51.5625,1,8,0,8.550137763807442,0.031967352357394084
2079,98.4375,51.5625,1,8,0,8.551466294413427,0.010664347901858726
2080,101.5625,51.5625,1,8,0,8.551466294413427,-0.01066434790185877
2081,104.6875,51.5625,1,8,0,8.550137763807442,-0.03196735235739413
2082,107.8125,51.5625,1,8,0,8.547483903142068,-0.05319334466109097
2083,110.9375,51.5625,1,8,0,8.5435111058001,-0.07429118953831271
2084,114.0625,51.5625,1,8,0,8.538228942598307,-0.09521006043279698
2085,117.1875,51.5625,1,8,0,8.531650138730509,-0.11589956195228228
2086,120.3125,51.5625,1,8,0,8.523790543111454,-0.13630985127542186
2087,123.4375,51.5625,1,8,0,8.514669090195413,-0.15639175822750606
2088,126.5625,51.5625,1,8,0,8.504307754361403,-0.17609690373571993
2089,129.6875,51.5625,1,8,0,8.492731496974994,-0.1953778163785674
2090,132.8125,51.5625,1,8,0,8.479968206254188,-0.21418804674868347
2091,135.9375,51.5625,1,8,0,8.46604863008427,-0.23248227935352464
2092,139.0625,51.5625,1,8,0,8.451006301943437,-0.2502164417843606
2093,142.1875,51.5625,1,8,0,8.434877460117736,-0.26734781089056603
2094,145.3125,51.5625,1,8,0,8.417700960399847,-0.28383511570343356
2095,148.4375,51.5625,1,8,0,8.399518182482069,-0.2996386368615517
2096,151.5625,51.5625,1,8,0,8.380372930269033,-0.31472030229822534
2097,154.6875,51.5625,1,8,0,8.360311326350244,-0.3290437789604199
2098,157.8125,51.5625,1,8,0,8.339381700886735,-0.34257456033826755
2099,160.9375,51.5625,1,8,0,8.31763447517946,-0.3552800495942728
2100,164.0625,51.5625,1,8,0,8.295122040199987,-0.3671296380919482
2101,167.1875,51.5625,1,8,0,8.271898630376032,-0.37809477913470185
2102,170.3125,51.5625,1,8,0,8.248020192935996,-0.38814905673732863
2103,173.4375,51.5625,1,8,0,8.223544253127173,-0.3972682492644331
2104,176.5625,51.5625,1,8,0,8.198529775632402,-0.4054303877824706
2105,179.6875,51.5625,1,8,0,8.173037022518978,-0.4126158089848323
2106,182.8125,51.5625,1,8,0,8.147127408062053,-0.41880720256247295
2107,185.9375,51.5625,1,8,0,8.120863350792268,-0.4239896529059623
2108,189.0625,51.5625,1,8,0,8.094308123124044,-0.4281506750384936
2109,192.1875,51.5625,1,8,0,8.0675256989268,-0.4312802446932871
2110,195.3125,51.5625,1,8,0,8.040580599406288,-0.4333708224629266
2111,198.4375,51.5625,1,8,0,8.013537737667365,-0.43441737196245195
2112,201.5625,51.5625,1,8,0,7.986462262332635,-0.43441737196245195
2113,204.6875,51.5625,1,8,0,7.9594194005937124,-0.4333708224629266
2114,207.8125,51.5625,1,8,0,7.9324743010732,-0.4312802446932871
2115,210.9375,51.5625,1,8,0,7.905691876875955,-0.4281506750384936
2116,214.0625,51.5625,1,8,0,7.879136649207732,-0.4239896529059623
2117,217.1875,51.5625,1,8,0,7.852872591937947,-0.41880720256247306
2118,220.3125,51.5625,1,8,0,7.826962977481021,-0.4126158089848323
2119,223.4375,51.5625,1,8,0,7.801470224367598,-0.4054303877824707
2120,226.5625,51.5625,1,8,0,7.776455746872827,-0.3972682492644331
2121,229.6875,51.5625,1,8,0,7.7519798070640045,-0.3881490567373287
2122,232.8125,51.5625,1,8,0,7.7281013696239675,-0.378094779134702
2123,235.9375,51.5625,1,8,0,7.704877959800013,-0.3671296380919484
2124,239.0625,51.5625,1,8,0,7.682365524820539,-0.35528004959427284
2125,242.1875,51.5625,1,8,0,7.660618299113266,-0.3425745603382676
2126,245.3125,51.5625,1,8,0,7.639688673649755,-0.32904377896042
2127,248.4375,51.5625,1,8,0,7.619627069730967,-0.3147203022982254
2128,251.5625,51.5625,1,8,0,7.600481817517931,-0.29963863686155173
2129,254.6875,51.5625,1,8,0,7.582299039600154,-0.2838351157034338
2130,257.8125,51.5625,1,8,0,7.565122539882263,-0.267347810890566
2131,260.9375,51.5625,1,8,0,7.548993698056563,-0.2502164417843606
2132,264.0625,51.5625,1,8,0,7.533951369915731,-0.23248227935352472
2133,267.1875,51.5625,1,8,0,7.520031793745811,-0.21418804674868355
2134,270.3125,51.5625,1,8,0,7.507268503025006,-0.19537781637856763
2135,273.4375,51.5625,1,8,0,7.4956922456385975,-0.1760969037357202
2136,276.5625,51.5625,1,8,0,7.485330909804587,-0.15639175822750634
2137,279.6875,51.5625,1,8,0,7.4762094568885455,-0.13630985127542186
2138,282.8125,51.5625,1,8,0,7.468349861269492,-0.11589956195228238
2139,285.9375,51.5625,1,8,0,7.461771057401693,-0.09521006043279719
2140,289.0625,51.5625,1,8,0,7.456488894199901,-0.074291189538313
2141,292.1875,51.5625,1,8,0,7.452516096857932,-0.05319334466109098
2142,295.3125,51.5625,1,8,0,7.449862236192558,-0.03196735235739405
2143,298.4375,51.5625,1,8,0,7.4485337055865735,-0.01066434790185878
2144,301.5625,51.5625,1,8,0,7.4485337055865735,0.01066434790185862
2145,304.6875,51.5625,1,8,0,7.449862236192558,0.031967352357394264
2146,307.8125,51.5625,1,8,0,7.452516096857932,0.05319334466109082
2147,310.9375,51.5625,1,8,0,7.456488894199901,0.07429118953831247
2148,314.0625,51.5625,1,8,0,7.461771057401693,0.09521006043279702
2149,317.1875,51.5625,1,8,0,7.468349861269492,0.11589956195228224
2150,320.3125,51.5625,1,8,0,7.4762094568885455,0.13630985127542172
2151,323.4375,51.5625,1,8,0,7.485330909804587,0.15639175822750584
2152,326.5625,51.5625,1,8,0,7.4956922456385975,0.17609690373572007
2153,329.6875,51.5625,1,8,0,7.507268503025006,0.19537781637856716
2154,332.8125,51.5625,1,8,0,7.520031793745811,0.2141880467486834
2155,335.9375,51.5625,1,8,0,7.533951369915731,0.23248227935352458
2156,339.0625,51.5625,1,8,0,7.548993698056563,0.2502164417843607
2157,342.1875,51.5625,1,8,0,7.565122539882263,0.2673478108905658
2158,345.3125,51.5625,1,8,0,7.582299039600154,0.2838351157034336
2159,348.4375,51.5625,1,8,0,7.600481817517931,0.2996386368615517
2160,351.5625,51.5625,1,8,0,7.619627069730967,0.31472030229822556
2161,354.6875,51.5625,1,8,0,7.639688673649755,0.32904377896041975
2162,357.8125,51.5625,1,8,0,7.660618299113266,0.3425745603382676
2163,360.9375,51.5625,1,8,0,7.682365524820539,0.35528004959427273
2164,364.0625,51.5625,1,8,0,7.7048779598000126,0.36712963809194804
2165,367.1875,51.5625,1,8,0,7.7281013696239675,0.37809477913470185
2166,370.3125,51.5625,1,8,0,7.7519798070640045,0.3881490567373285
2167,373.4375,51.5625,1,8,0,7.776455746872828,0.3972682492644332
2168,376.5625,51.5625,1,8,0,7.8014702243675975,0.40543038778247054
2169,379.6875,51.5625,1,8,0,7.826962977481021,0.4126158089848323
2170,382.8125,51.5625,1,8,0,7.852872591937946,0.41880720256247295
2171,385.9375,51.5625,1,8,0,7.879136649207732,0.4239896529059623
2172,389.0625,51.5625,1,8,0,7.905691876875955,0.42815067503849347
2173,392.1875,51.5625,1,8,0,7.9324743010732,0.4312802446932871
2174,395.3125,51.5625,1,8,0,7.9594194005937124,0.4333708224629266
2175,398.4375,51.5625,1,8,0,7.986462262332636,0.43441737196245195
2176,1.5625,54.6875,1,8,0,8.012823731203111,0.4541884736153088
2177,4.6875,54.6875,1,8,0,8.038440300117639,0.4530942938001577
2178,7.8125,54.6875,1,8,0,8.06396426298221,0.45090857014486907
2179,10.9375,54.6875,1,8,0,8.08933413033465,0.4476365682491753
2180,14.0625,54.6875,1,8,0,8.114488783942368,0.4432861706522366
2181,17.1875,54.6875,1,8,0,8.139367624041537,0.4378678578429136
2182,20.3125,54.6875,1,8,0,8.163910715327226,0.4313946830113526
2183,23.4375,54.6875,1,8,0,8.188058931342809,0.4238822406027056
2184,26.5625,54.6875,1,8,0,8.211754096920771,0.4153486287487473
2185,29.6875,54.6875,1,8,0,8.234939128331781,0.4058144056678901
2186,32.8125,54.6875,1,8,0,8.257558170804405,0.3953025401386352
2187,35.9375,54.6875,1,8,0,8.279556733084128,0.383838356165773
2188,39.0625,54.6875,1,8,0,8.300881818707573,0.3714494719726382
2189,42.1875,54.6875,1,8,0,8.321482053675618,0.3581657334663902
2190,45.3125,54.6875,1,8,0,8.341307810217856,0.3440191423366086
2191,48.4375,54.6875,1,8,0,8.360311326350244,0.3290437789604199
2192,51.5625,54.6875,1,8,0,8.378446820937912,0.3132757202998845
2193,54.6875,54.6875,1,8,0,8.395670603985913,0.2967529529894344
2194,57.8125,54.6875,1,8,0,8.41194118189226,0.2795152818227437
2195,60.9375,54.6875,1,8,0,8.427219357409642,0.261604233859495
2196,64.0625,54.6875,1,8,0,8.441468324075029,0.24306295838305414
2197,67.1875,54.6875,1,8,0,8.45465375487966,0.2239361229500678
2198,70.3125,54.6875,1,8,0,8.46674388496582,0.20426980578240686
2199,73.4375,54.6875,1,8,0,8.477709588151162,0.18411138476069436
2200,76.5625,54.6875,1,8,0,8.48752444709623,0.16350942328684054
2201,79.6875,54.6875,1,8,0,8.496164816946145,0.14251355329055473
2202,82.8125,54.6875,1,8,0,8.50360988229313,0.12117435566167896
2203,85.9375,54.6875,1,8,0,8.509841707322657,0.09954323839639426
2204,89.0625,54.6875,1,8,0,8.514845279022383,0.07767231275085464
2205,92.1875,54.6875,1,8,0,8.518608543349824,0.055614267700607095
2206,95.3125,54.6875,1,8,0,8.521122434271593,0.033422243008234265
2207,98.4375,54.6875,1,8,0,8.522380895604266,0.01114970120501186
2208,101.5625,54.6875,1,8,0,8.522380895604266,-0.011149701205011905
2209,104.6875,54.6875,1,8,0,8.521122434271593,-0.03342224300823431
2210,107.8125,54.6875,1,8,0,8.518608543349824,-0.05561426770060694
2211,110.9375,54.6875,1,8,0,8.514845279022383,-0.07767231275085447
2212,114.0625,54.6875,1,8,0,8.509841707322657,-0.0995432383963941
2213,117.1875,54.6875,1,8,0,8.50360988229313,-0.1211743556616789
2214,120.3125,54.6875,1,8,0,8.496164816946145,-0.14251355329055468
2215,123.4375,54.6875,1,8,0,8.48752444709623,-0.1635094232868405
2216,126.5625,54.6875,1,8,0,8.477709588151162,-0.18411138476069422
2217,129.6875,54.6875,1,8,0,8.46674388496582,-0.20426980578240675
2218,132.8125,54.6875,1,8,0,8.45465375487966,-0.22393612295006773
2219,135.9375,54.6875,1,8,0,8.441468324075029,-0.24306295838305406
2220,139.0625,54.6875,1,8,0,8.427219357409642,-0.26160423385949505
2221,142.1875,54.6875,1,8,0,8.41194118189226,-0.27951528182274366
2222,145.3125,54.6875,1,8,0,8.395670603985913,-0.29675295298943416
2223,148.4375,54.6875,1,8,0,8.378446820937912,-0.3132757202998845
2224,151.5625,54.6875,1,8,0,8.360311326350246,-0.32904377896041986
2225,154.6875,54.6875,1,8,0,8.341307810217856,-0.3440191423366086
2226,157.8125,54.6875,1,8,0,8.321482053675618,-0.3581657334663902
2227,160.9375,54.6875,1,8,0,8.300881818707573,-0.3714494719726383
2228,164.0625,54.6875,1,8,0,8.279556733084128,-0.38383835616577294
2229,167.1875,54.6875,1,8,0,8.257558170804405,-0.39530254013863514
2230,170.3125,54.6875,1,8,0,8.234939128331781,-0.4058144056678901
2231,173.4375,54.6875,1,8,0,8.211754096920771,-0.4153486287487473
2232,176.5625,54.6875,1,8,0,8.188058931342809,-0.4238822406027055
2233,179.6875,54.6875,1,8,0,8.163910715327226,-0.4313946830113526
2234,182.8125,54.6875,1,8,0,8.139367624041537,-0.4378678578429136
2235,185.9375,54.6875,1,8,0,8.114488783942368,-0.4432861706522366
2236,189.0625,54.6875,1,8,0,8.08933413033465,-0.4476365682491753
2237,192.1875,54.6875,1,8,0,8.06396426298221,-0.45090857014486907
2238,195.3125,54.6875,1,8,0,8.038440300117639,-0.4530942938001577
2239,198.4375,54.6875,1,8,0,8.012823731203111,-0.4541884736153088
2240,201.5625,54.6875,1,8,0,7.987176268796889,-0.4541884736153088
2241,204.6875,54.6875,1,8,0,7.961559699882361,-0.4530942938001577
2242,207.8125,54.6875,1,8,0,7.936035737017789,-0.45090857014486907
2243,210.9375,54.6875,1,8,0,7.910665869665349,-0.4476365682491753
2244,214.0625,54.6875,1,8,0,7.8855112160576315,-0.4432861706522366
2245,217.1875,54.6875,1,8,0,7.860632375958463,-0.4378678578429137
2246,220.3125,54.6875,1,8,0,7.836089284672774,-0.4313946830113526
2247,223.4375,54.6875,1,8,0,7.811941068657191,-0.4238822406027056
2248,226.5625,54.6875,1,8,0,7.788245903079229,-0.4153486287487473
2249,229.6875,54.6875,1,8,0,7.765060871668219,-0.4058144056678902
2250,232.8125,54.6875,1,8,0,7.742441829195596,-0.3953025401386353
2251,235.9375,54.6875,1,8,0,7.720443266915873,-0.3838383561657731
2252,239.0625,54.6875,1,8,0,7.699118181292427,-0.37144947197263833
2253,242.1875,54.6875,1,8,0,7.678517946324383,-0.35816573346639025
2254,245.3125,54.6875,1,8,0,7.658692189782145,-0.34401914233660863
2255,248.4375,54.6875,1,8,0,7.639688673649755,-0.3290437789604199
2256,251.5625,54.6875,1,8,0,7.621553179062088,-0.3132757202998845
2257,254.6875,54.6875,1,8,0,7.604329396014088,-0.29675295298943444
2258,257.8125,54.6875,1,8,0,7.58805881810774,-0.2795152818227436
2259,260.9375,54.6875,1,8,0,7.572780642590358,-0.261604233859495
2260,264.0625,54.6875,1,8,0,7.558531675924971,-0.24306295838305414
2261,267.1875,54.6875,1,8,0,7.54534624512034,-0.22393612295006782
2262,270.3125,54.6875,1,8,0,7.533256115034179,-0.204269805782407
2263,273.4375,54.6875,1,8,0,7.522290411848838,-0.1841113847606945
2264,276.5625,54.6875,1,8,0,7.51247555290377,-0.1635094232868408
2265,279.6875,54.6875,1,8,0,7.503835183053855,-0.14251355329055468
2266,282.8125,54.6875,1,8,0,7.496390117706869,-0.121174355661679
2267,285.9375,54.6875,1,8,0,7.490158292677343,-0.09954323839639433
2268,289.0625,54.6875,1,8,0,7.485154720977617,-0.07767231275085477
2269,292.1875,54.6875,1,8,0,7.481391456650176,-0.05561426770060695
2270,295.3125,54.6875,1,8,0,7.478877565728408,-0.03342224300823422
2271,298.4375,54.6875,1,8,0,7.4776191043957345,-0.011149701205011917
2272,301.5625,54.6875,1,8,0,7.4776191043957345,0.011149701205011749
2273,304.6875,54.6875,1,8,0,7.478877565728408,0.03342224300823445
2274,307.8125,54.6875,1,8,0,7.481391456650176,0.05561426770060678
2275,310.9375,54.6875,1,8,0,7.485154720977617,0.07767231275085422
2276,314.0625,54.6875,1,8,0,7.490158292677343,0.09954323839639415
2277,317.1875,54.6875,1,8,0,7.496390117706869,0.12117435566167886
2278,320.3125,54.6875,1,8,0,7.503835183053855,0.14251355329055454
2279,323.4375,54.6875,1,8,0,7.51247555290377,0.16350942328684026
2280,326.5625,54.6875,1,8,0,7.522290411848838,0.18411138476069436
2281,329.6875,54.6875,1,8,0,7.533256115034179,0.2042698057824065
2282,332.8125,54.6875,1,8,0,7.54534624512034,0.22393612295006768
2283,335.9375,54.6875,1,8,0,7.558531675924971,0.24306295838305403
2284,339.0625,54.6875,1,8,0,7.5727806425903585,0.2616042338594951
2285,342.1875,54.6875,1,8,0,7.58805881810774,0.27951528182274343
2286,345.3125,54.6875,1,8,0,7.604329396014087,0.29675295298943427
2287,348.4375,54.6875,1,8,0,7.621553179062088,0.31327572029988443
2288,351.5625,54.6875,1,8,0,7.639688673649755,0.3290437789604201
2289,354.6875,54.6875,1,8,0,7.658692189782144,0.3440191423366084
2290,357.8125,54.6875,1,8,0,7.678517946324383,0.35816573346639025
2291,360.9375,54.6875,1,8,0,7.699118181292427,0.3714494719726382
2292,364.0625,54.6875,1,8,0,7.720443266915872,0.3838383561657728
2293,367.1875,54.6875,1,8,0,7.742441829195596,0.39530254013863514
2294,370.3125,54.6875,1,8,0,7.765060871668218,0.40581440566789
2295,373.4375,54.6875,1,8,0,7.788245903079229,0.41534862874874734
2296,376.5625,54.6875,1,8,0,7.81194106865719,0.4238822406027054
2297,379.6875,54.6875,1,8,0,7.836089284672774,0.4313946830113526
2298,382.8125,54.6875,1,8,0,7.860632375958463,0.4378678578429136
2299,385.9375,54.6875,1,8,0,7.8855112160576315,0.4432861706522366
2300,389.0625,54.6875,1,8,0,7.910665869665349,0.4476365682491752
2301,392.1875,54.6875,1,8,0,7.936035737017789,0.45090857014486907
2302,395.3125,54.6875,1,8,0,7.961559699882361,0.4530942938001577
2303,398.4375,54.6875,1,8,0,7.9871762687968895,0.4541884736153088
2304,1.5625,57.8125,1,8,0,8.012078831247162,0.4728653954530145
2305,4.6875,57.8125,1,8,0,8.036207394779035,0.4717262212972513
2306,7.8125,57.8125,1,8,0,8.06024873152549,0.4694506173560458
2307,10.9375,57.8125,1,8,0,8.084144923800535,0.466044065758612
2308,14.0625,57.8125,1,8,0,8.10783840358392,0.46151477318612666
2309,17.1875,57.8125,1,8,0,8.131272091207542,0.45587365110111594
2310,20.3125,57.8125,1,8,0,8.154389532865368,0.4491342894607869
2311,23.4375,57.8125,1,8,0,8.177135036615596,0.4413129239776292
2312,26.5625,57.8125,1,8,0,8.19945380654742,0.4324283970061624
2313,29.6875,57.8125,1,8,0,8.22129207478918,0.42250211215005373
2314,32.8125,57.8125,1,8,0,8.242597231039877,0.41155798269896127
2315,35.9375,57.8125,1,8,0,8.263317949311991,0.39962237401932504
2316,39.0625,57.8125,1,8,0,8.283404311580284,0.3867240400378904
2317,42.1875,57.8125,1,8,0,8.302807928038694,0.37289405397097913
2318,45.3125,57.8125,1,8,0,8.321482053675618,0.35816573346639025
2319,48.4375,57.8125,1,8,0,8.339381700886735,0.3425745603382676
2320,51.5625,57.8125,1,8,0,8.356463747854088,0.32615809508830246
2321,54.6875,57.8125,1,8,0,8.372687042430325,0.3089558864191946
2322,57.8125,57.8125,1,8,0,8.388012501277817,0.2910093759583632
2323,60.9375,57.8125,1,8,0,8.402403204023852,0.2723617984214372
2324,64.0625,57.8125,1,8,0,8.415824482205032,0.25305807745603803
2325,67.1875,57.8125,1,8,0,8.42824400278666,0.2331447174167775
2326,70.3125,57.8125,1,8,0,8.439631846055828,0.21266969133219452
2327,73.4375,57.8125,1,8,0,8.449960577700647,0.1916823253335274
2328,76.5625,57.8125,1,8,0,8.459205314901894,0.17023317982374295
2329,79.6875,57.8125,1,8,0,8.467343786277906,0.1483739276730976
2330,82.8125,57.8125,1,8,0,8.474356385538293,0.12615722973466656
2331,85.9375,57.8125,1,8,0,8.480226218717208,0.10363660797973653
2332,89.0625,57.8125,1,8,0,8.484939144872383,0.08086631655868849
2333,92.1875,57.8125,1,8,0,8.488483810151907,0.05790121109799778
2334,95.3125,57.8125,1,8,0,8.490851675146649,0.034796616548224864
2335,98.4375,57.8125,1,8,0,8.492037035462431,0.011608193901363634
2336,101.5625,57.8125,1,8,0,8.492037035462431,-0.011608193901363681
2337,104.6875,57.8125,1,8,0,8.490851675146649,-0.03479661654822491
2338,107.8125,57.8125,1,8,0,8.488483810151909,-0.05790121109799761
2339,110.9375,57.8125,1,8,0,8.484939144872383,-0.08086631655868833
2340,114.0625,57.8125,1,8,0,8.480226218717208,-0.10363660797973638
2341,117.1875,57.8125,1,8,0,8.474356385538293,-0.12615722973466648
2342,120.3125,57.8125,1,8,0,8.467343786277906,-0.1483739276730975
2343,123.4375,57.8125,1,8,0,8.459205314901894,-0.17023317982374292
2344,126.5625,57.8125,1,8,0,8.449960577700647,-0.19168232533352728
2345,129.6875,57.8125,1,8,0,8.439631846055828,-0.21266969133219438
2346,132.8125,57.8125,1,8,0,8.42824400278666,-0.23314471741677747
2347,135.9375,57.8125,1,8,0,8.415824482205032,-0.253058077456038
2348,139.0625,57.8125,1,8,0,8.402403204023852,-0.27236179842143726
2349,142.1875,57.8125,1,8,0,8.388012501277817,-0.2910093759583631
2350,145.3125,57.8125,1,8,0,8.372687042430325,-0.3089558864191944
2351,148.4375,57.8125,1,8,0,8.356463747854088,-0.32615809508830246
2352,151.5625,57.8125,1,8,0,8.339381700886735,-0.3425745603382675
2353,154.6875,57.8125,1,8,0,8.321482053675618,-0.35816573346639025
2354,157.8125,57.8125,1,8,0,8.302807928038694,-0.37289405397097913
2355,160.9375,57.8125,1,8,0,8.283404311580284,-0.38672404003789046
2356,164.0625,57.8125,1,8,0,8.263317949311991,-0.399622374019325
2357,167.1875,57.8125,1,8,0,8.242597231039877,-0.41155798269896116
2358,170.3125,57.8125,1,8,0,8.22129207478918,-0.42250211215005373
2359,173.4375,57.8125,1,8,0,8.19945380654742,-0.4324283970061624
2360,176.5625,57.8125,1,8,0,8.177135036615596,-0.4413129239776291
2361,179.6875,57.8125,1,8,0,8.154389532865368,-0.4491342894607869
2362,182.8125,57.8125,1,8,0,8.131272091207542,-0.45587365110111594
2363,185.9375,57.8125,1,8,0,8.10783840358392,-0.46151477318612666
2364,189.0625,57.8125,1,8,0,8.084144923800535,-0.466044065758612
2365,192.1875,57.8125,1,8,0,8.06024873152549,-0.4694506173560458
2366,195.3125,57.8125,1,8,0,8.036207394779035,-0.4717262212972513
2367,198.4375,57.8125,1,8,0,8.012078831247164,-0.4728653954530145
2368,201.5625,57.8125,1,8,0,7.987921168752837,-0.4728653954530145
2369,204.6875,57.8125,1,8,0,7.9637926052209655,-0.4717262212972513
2370,207.8125,57.8125,1,8,0,7.93975126847451,-0.4694506173560458
2371,210.9375,57.8125,1,8,0,7.915855076199465,-0.466044065758612
2372,214.0625,57.8125,1,8,0,7.892161596416081,-0.46151477318612666
2373,217.1875,57.8125,1,8,0,7.868727908792459,-0.45587365110111605
2374,220.3125,57.8125,1,8,0,7.845610467134633,-0.4491342894607869
2375,223.4375,57.8125,1,8,0,7.822864963384405,-0.4413129239776292
2376,226.5625,57.8125,1,8,0,7.800546193452582,-0.4324283970061624
2377,229.6875,57.8125,1,8,0,7.778707925210821,-0.4225021121500538
2378,232.8125,57.8125,1,8,0,7.757402768960124,-0.4115579826989613
2379,235.9375,57.8125,1,8,0,7.736682050688009,-0.39962237401932516
2380,239.0625,57.8125,1,8,0,7.716595688419716,-0.3867240400378905
2381,242.1875,57.8125,1,8,0,7.697192071961306,-0.3728940539709792
2382,245.3125,57.8125,1,8,0,7.678517946324383,-0.3581657334663903
2383,248.4375,57.8125,1,8,0,7.660618299113266,-0.3425745603382676
2384,251.5625,57.8125,1,8,0,7.643536252145912,-0.3261580950883025
2385,254.6875,57.8125,1,8,0,7.627312957569675,-0.3089558864191947
